ID,Attrition_Flag,Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Used_Bal,Total_Unused_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
401514429,Attrited Customer,28,F,2,Graduate,Single,Less than $40K,Blue,32,2,4,3,4152.5,0,3775,0.581,2031,36,0.385,0
359630304,Existing Customer,28,M,3,Uneducated,Single,$60K - $80K,Silver,31,5,4,2,37967.6,1566,32950,1.106,3961,53,0.893,0.045
354085254,Attrited Customer,28,M,2,Graduate,Married,$60K - $80K,Blue,36,2,4,2,1582.13,0,1438.3,0.461,1651,42,0.5,0
411030841,Existing Customer,28,M,1,Graduate,Single,$60K - $80K,Blue,34,5,4,4,25730.1,1977,21414,0.558,4106,85,0.809,0.085
386047929,Existing Customer,28,F,2,Graduate,Single,N/A,Blue,27,4,3,3,14771.9,1246,12183,1.055,3929,66,0.737,0.093
385712454,Attrited Customer,28,M,2,N/A,NaN,$60K - $80K,Blue,26,2,3,3,12377.2,1129,10123,0.462,1766,31,0.476,0.1
359417116,Existing Customer,28,F,2,College,Single,Less than $40K,Blue,21,4,1,2,7588.9,0,6899,0.771,3848,71,0.69,0
376559266,Existing Customer,28,F,2,Doctorate,Single,Less than $40K,Blue,31,6,4,2,1710.5,986,569,0.865,4686,75,0.667,0.634
355739116,Existing Customer,28,F,1,Post-Graduate,Single,Less than $40K,Blue,26,4,1,3,2917.2,2496,156,0.561,3691,58,1.071,0.941
354638454,Existing Customer,28,F,2,High School,Single,$40K - $60K,Blue,25,6,3,3,1582.13,0,1438.3,0.783,3990,75,0.596,0
395001391,Existing Customer,28,F,2,Graduate,Single,N/A,Blue,30,4,1,4,21554.5,610,18985,0.582,4079,65,0.585,0.031
394175454,Existing Customer,28,M,3,Graduate,Single,$40K - $60K,Blue,31,3,1,3,5898.2,1110,4252,0.651,3548,69,0.5,0.207
359054904,Existing Customer,28,M,5,College,Single,$60K - $80K,Blue,25,4,4,0,6156.7,1118,4479,0.753,4599,89,0.648,0.2
359171079,Attrited Customer,28,F,4,Graduate,Single,Less than $40K,Blue,26,2,3,2,4830.1,1933,2458,0.579,1849,36,0.385,0.44
354854641,Attrited Customer,28,M,3,College,Single,$40K - $60K,Blue,19,1,3,4,3803.8,321,3137,0.586,2256,40,0.29,0.093
397428016,Existing Customer,28,M,3,Post-Graduate,Married,$80K - $120K,Blue,32,3,3,3,5766.2,470,4772,0.805,4306,77,0.604,0.09
355487154,Existing Customer,28,M,1,Graduate,NaN,$80K - $120K,Blue,36,3,4,4,29471.2,1671,25121,0.938,3587,66,0.571,0.062
356563854,Existing Customer,28,F,0,Uneducated,Married,Less than $40K,Blue,26,5,1,4,2453,0,2230,0.896,3766,63,0.909,0
357529629,Existing Customer,28,F,3,Doctorate,Single,N/A,Blue,32,6,6,4,3379.2,1970,1102,0.671,4245,82,0.952,0.641
355266616,Attrited Customer,28,F,1,Graduate,Married,Less than $40K,Blue,29,3,4,4,1582.13,0,1438.3,0.508,2139,47,0.567,0
354722491,Attrited Customer,28,F,3,Uneducated,Single,$40K - $60K,Blue,30,3,3,3,2678.5,2432,3,0.12,1460,32,0.103,0.999
354102541,Existing Customer,28,F,1,High School,Married,Less than $40K,Blue,28,6,6,3,1582.13,0,1438.3,0.767,4815,81,0.653,0
360043854,Existing Customer,28,F,3,High School,Married,Less than $40K,Blue,31,4,4,2,2039.4,0,1854,0.885,5245,89,0.712,0
386509291,Existing Customer,28,F,4,Graduate,Married,Less than $40K,Blue,30,5,1,2,3458.4,2216,928,0.741,4717,75,0.562,0.705
409823679,Attrited Customer,28,M,2,N/A,Single,$60K - $80K,Blue,33,2,4,2,14158.1,0,12871,0.598,2413,53,0.606,0
358317879,Existing Customer,28,F,2,N/A,Single,$40K - $60K,Blue,29,5,4,2,3603.6,2331,945,0.567,4345,68,0.511,0.712
358046566,Existing Customer,28,F,2,Uneducated,Single,$40K - $60K,Blue,31,5,3,2,13450.8,2137,10091,0.553,3831,68,0.511,0.175
360757441,Existing Customer,28,M,1,Graduate,Single,$80K - $120K,Blue,25,5,0,1,18331.5,1147,15518,0.799,4657,78,0.696,0.069
355040191,Existing Customer,28,F,2,Graduate,Single,$40K - $60K,Blue,36,6,3,3,2564.1,1709,622,0.851,4417,69,0.816,0.733
356583166,Existing Customer,28,F,2,High School,Married,N/A,Blue,27,5,3,1,16314.1,1302,13529,0.916,4467,73,0.698,0.088
357360804,Existing Customer,28,M,3,Graduate,Single,$120K +,Blue,29,4,4,0,10673.3,941,8762,0.721,4190,81,1.025,0.097
357859516,Existing Customer,28,F,3,Post-Graduate,Married,Less than $40K,Blue,32,4,4,2,3648.7,2517,800,0.862,3772,74,1,0.759
358731804,Existing Customer,28,F,1,N/A,Married,$40K - $60K,Blue,26,5,4,1,2580.6,1407,939,0.77,4116,79,0.975,0.6
385414179,Existing Customer,28,M,1,Graduate,NaN,$80K - $120K,Blue,25,4,3,4,8951.8,0,8138,0.596,4839,61,0.649,0
358461316,Attrited Customer,28,M,2,Uneducated,Single,$120K +,Blue,30,6,4,4,4447.3,2517,1526,0.602,2600,47,0.621,0.623
355105891,Attrited Customer,28,F,4,N/A,Married,Less than $40K,Blue,26,3,3,2,1582.13,0,1438.3,0.777,2264,39,0.625,0
360007179,Existing Customer,28,F,1,Doctorate,Single,Less than $40K,Blue,26,5,3,4,2127.4,985,949,0.72,4019,78,0.857,0.509
390019029,Attrited Customer,28,F,0,High School,Single,Less than $40K,Blue,22,3,3,5,1711.6,0,1556,0.69,2283,46,0.586,0
383055691,Existing Customer,28,F,2,High School,Married,$40K - $60K,Blue,31,4,3,4,1752.3,1091,502,0.87,4136,67,0.718,0.685
355734354,Attrited Customer,28,F,4,High School,Single,$40K - $60K,Blue,31,4,4,2,1582.13,0,1438.3,0.406,1986,52,0.486,0
358335991,Existing Customer,28,M,0,High School,Single,$80K - $120K,Blue,29,3,4,2,6581.3,1885,4098,0.601,4141,65,0.711,0.315
360502066,Existing Customer,28,F,2,Graduate,Single,Less than $40K,Blue,25,6,3,2,1582.13,538,900.3,0.675,4093,73,0.659,0.374
354721816,Existing Customer,28,F,1,Uneducated,Married,Less than $40K,Blue,26,5,1,1,4779.5,838,3507,0.593,4770,62,0.722,0.193
359490316,Existing Customer,28,M,2,College,Married,$80K - $120K,Blue,36,3,4,3,7097.2,1151,5301,0.884,4835,84,0.714,0.178
360188716,Existing Customer,28,F,3,Graduate,Married,Less than $40K,Blue,36,4,3,4,2635.6,2217,179,0.978,4593,74,0.721,0.925
357284979,Existing Customer,28,F,2,N/A,Single,Less than $40K,Blue,28,6,3,1,3526.6,2459,747,0.696,3852,65,0.625,0.767
389817766,Existing Customer,28,F,3,Graduate,Single,N/A,Blue,21,5,1,3,2582.8,1028,1320,0.469,5125,71,0.578,0.438
389609604,Existing Customer,28,F,2,High School,Single,Less than $40K,Blue,28,5,1,3,1918.4,0,1744,0.702,4811,86,0.686,0
356581629,Attrited Customer,28,F,2,N/A,Married,N/A,Blue,33,4,4,3,3726.8,0,3388,0.368,1959,52,0.857,0
405293416,Existing Customer,28,F,3,Graduate,Divorced,N/A,Blue,33,6,3,3,32601.8,857,28781,0.481,3429,78,0.696,0.029
354730441,Attrited Customer,28,F,2,Doctorate,Married,Less than $40K,Blue,28,5,3,4,1775.4,0,1614,0.609,2437,46,0.438,0
357616554,Existing Customer,28,M,1,College,Married,$60K - $80K,Blue,36,4,1,2,3119.6,862,1974,0.772,4121,83,0.694,0.304
355256416,Existing Customer,28,F,2,Graduate,Married,Less than $40K,Blue,29,6,1,1,3634.4,1338,1966,0.615,5178,79,0.756,0.405
389719104,Existing Customer,28,F,3,Graduate,Single,Less than $40K,Blue,22,4,4,3,2131.8,1175,763,0.85,4606,75,0.875,0.606
360426579,Existing Customer,28,F,3,High School,Single,N/A,Blue,24,6,4,3,15346.1,1607,12344,0.932,4576,70,0.591,0.115
394696441,Existing Customer,28,F,3,Post-Graduate,NaN,Less than $40K,Blue,29,4,1,0,2065.8,1247,631,0.67,4650,71,0.614,0.664
359886129,Existing Customer,28,M,3,N/A,Single,$80K - $120K,Blue,30,5,1,3,4006.2,724,2918,0.68,4517,79,0.837,0.199
390018241,Existing Customer,28,M,1,Graduate,Single,Less than $40K,Blue,28,4,7,2,1859,1459,231,0.667,3928,69,0.643,0.863
356120716,Existing Customer,28,F,0,High School,Single,Less than $40K,Blue,30,4,3,1,1582.13,1003,435.3,0.629,4247,84,0.714,0.697
357194529,Existing Customer,28,F,3,N/A,Married,$40K - $60K,Blue,36,3,4,2,6133.6,0,5576,0.686,4322,85,0.809,0
358466154,Existing Customer,28,F,2,College,Married,N/A,Blue,28,5,1,3,5162.3,634,4059,0.909,4460,79,0.837,0.135
378299416,Existing Customer,28,M,1,Uneducated,Married,Less than $40K,Blue,31,6,4,3,6859.6,1204,5032,0.817,5389,84,0.826,0.193
359871054,Attrited Customer,28,F,1,High School,Single,Less than $40K,Blue,26,5,3,4,3909.4,0,3554,0.782,2372,44,0.63,0
356111379,Attrited Customer,28,F,3,Graduate,Married,Less than $40K,Blue,36,3,3,3,2530,0,2300,0.703,2500,47,0.119,0
355912779,Existing Customer,28,M,3,Graduate,Married,$80K - $120K,Blue,19,5,3,2,1669.8,1115,403,0.705,3595,65,0.857,0.735
356866441,Existing Customer,28,F,0,Uneducated,Single,Less than $40K,Blue,36,4,1,2,1846.9,0,1679,0.658,4771,81,0.761,0
404722929,Existing Customer,28,F,0,Graduate,Single,Less than $40K,Blue,32,6,4,3,1930.5,750,1005,0.659,5000,79,0.837,0.427
358376529,Existing Customer,28,F,3,Graduate,Single,Less than $40K,Blue,28,6,3,2,2968.9,564,2135,0.683,4813,78,0.814,0.209
360619254,Existing Customer,28,F,3,High School,Single,Less than $40K,Blue,26,3,4,3,2132.9,1484,455,0.576,4790,77,0.75,0.765
407045529,Attrited Customer,28,F,1,College,Single,Less than $40K,Blue,33,6,3,3,3430.9,2517,602,0.722,2492,50,0.515,0.807
355923091,Attrited Customer,28,F,3,Graduate,Single,$40K - $60K,Blue,26,3,3,3,2935.9,0,2669,0.67,2271,31,0.722,0
359365141,Existing Customer,28,F,2,Graduate,Married,Less than $40K,Blue,18,5,4,3,1854.6,1206,480,0.767,4891,68,0.511,0.715
405394854,Existing Customer,28,F,1,Post-Graduate,Single,Less than $40K,Blue,33,4,3,1,2481.6,0,2256,0.713,4587,92,0.878,0
356199654,Attrited Customer,28,F,3,High School,NaN,Less than $40K,Blue,36,5,4,3,3287.9,2387,602,0.437,2143,67,0.558,0.799
360561129,Existing Customer,28,F,3,Uneducated,Married,$40K - $60K,Blue,36,5,7,3,5822.3,1030,4263,0.863,4377,62,0.879,0.195
356630566,Attrited Customer,28,M,4,Graduate,NaN,$60K - $80K,Blue,22,5,3,3,9495.2,0,8632,0.395,2221,40,0.739,0
354986454,Existing Customer,28,F,2,Graduate,Single,Less than $40K,Blue,25,5,1,2,10861.4,1059,8815,0.664,4369,70,0.707,0.107
356997616,Existing Customer,28,F,2,High School,Married,Less than $40K,Blue,36,6,6,3,1582.13,0,1438.3,0.641,4707,88,0.692,0
389065666,Existing Customer,28,F,2,Graduate,Married,Less than $40K,Blue,31,6,4,3,3544.2,0,3222,0.786,5154,80,0.778,0
354326979,Attrited Customer,28,M,3,College,Married,$60K - $80K,Blue,36,5,3,2,6725.4,1461,4653,0.772,2608,36,0.385,0.239
390448929,Existing Customer,28,F,2,High School,Single,Less than $40K,Blue,20,4,4,3,2662,676,1744,0.782,3770,76,0.81,0.279
355637229,Attrited Customer,28,F,3,High School,Married,Less than $40K,Blue,27,4,4,3,1582.13,0,1438.3,0.73,2478,45,0.552,0
358927966,Existing Customer,28,F,2,High School,Married,$40K - $60K,Blue,27,3,3,3,1953.6,1586,190,0.798,4350,71,0.868,0.893
355494504,Existing Customer,28,M,1,Graduate,NaN,$40K - $60K,Blue,27,5,9,0,14410,1436,11664,0.519,3201,78,0.5,0.11
359943504,Existing Customer,28,F,3,Graduate,Married,Less than $40K,Blue,36,5,6,3,1932.7,1352,405,0.879,4121,81,0.421,0.769
404808054,Attrited Customer,28,F,2,High School,Single,Less than $40K,Blue,33,3,4,3,1724.8,0,1568,0.611,2812,59,0.788,0
360031254,Attrited Customer,28,F,2,N/A,Married,$40K - $60K,Blue,28,6,3,2,1790.8,0,1628,0.876,2527,41,0.64,0
355334866,Existing Customer,28,F,1,Graduate,Single,$40K - $60K,Blue,36,4,3,2,2593.8,1965,393,0.614,4922,80,0.6,0.833
356765904,Existing Customer,28,F,1,Doctorate,Married,Less than $40K,Blue,28,6,1,1,1582.13,0,1438.3,0.813,4475,74,0.644,0
408157779,Existing Customer,28,M,1,High School,Single,$60K - $80K,Blue,33,5,6,1,1653.3,879,624,0.776,4439,77,0.604,0.585
385936366,Existing Customer,28,M,0,N/A,Married,$60K - $80K,Blue,26,5,3,1,4189.9,1521,2288,0.692,4666,69,0.865,0.399
357441129,Existing Customer,28,F,2,College,Married,N/A,Blue,36,6,1,2,1582.13,730,708.3,0.921,4583,67,0.914,0.508
372926641,Existing Customer,28,F,1,Graduate,Married,N/A,Blue,31,3,1,3,7957.4,0,7234,0.899,5198,75,1.083,0
356049016,Existing Customer,28,F,1,Uneducated,Married,N/A,Blue,36,3,4,1,13883.1,912,11709,0.64,4945,78,0.56,0.072
356690716,Attrited Customer,28,F,1,High School,Married,Less than $40K,Blue,28,3,4,3,4615.6,731,3465,0.485,1868,30,0.2,0.174
400518916,Existing Customer,28,M,2,Uneducated,Single,$80K - $120K,Blue,32,6,3,3,3511.2,2517,675,0.658,4236,87,0.891,0.789
356560704,Existing Customer,28,M,3,College,Married,$80K - $120K,Blue,30,5,4,2,4373.6,1667,2309,0.929,4372,69,0.683,0.419
413068141,Existing Customer,28,F,3,High School,Married,Less than $40K,Blue,34,3,4,2,2695,1981,469,0.712,4352,66,0.784,0.809
355338241,Existing Customer,28,F,2,N/A,Married,Less than $40K,Blue,36,4,3,2,6147.9,0,5589,0.787,4064,77,0.711,0
394616904,Existing Customer,28,F,3,Graduate,Married,N/A,Blue,27,6,3,2,2667.5,1396,1029,0.899,4568,74,0.897,0.576
357257004,Attrited Customer,28,F,1,Graduate,Married,N/A,Blue,29,3,4,3,9848.3,0,8953,0.403,1982,43,0.303,0
356161591,Existing Customer,28,M,3,N/A,Married,$80K - $120K,Blue,22,2,3,1,3546.4,0,3224,0.761,3738,63,0.658,0
358240704,Existing Customer,28,F,2,Graduate,Single,Less than $40K,Blue,36,3,1,1,1607.1,0,1461,0.681,4769,76,0.949,0
394673566,Existing Customer,28,F,2,Post-Graduate,Married,$40K - $60K,Blue,28,2,1,1,4914.8,2395,2073,0.706,4690,79,0.756,0.536
378191641,Existing Customer,28,F,3,College,Married,Less than $40K,Blue,31,3,1,3,6075.3,2517,3006,0.72,4170,80,0.739,0.456
357461791,Attrited Customer,28,F,2,Graduate,NaN,Less than $40K,Blue,36,2,4,2,2605.9,0,2369,0.51,1924,48,0.548,0
357335829,Existing Customer,28,F,5,Graduate,Married,Less than $40K,Blue,31,2,7,2,2368.3,1392,761,0.787,4268,85,0.667,0.647
359537941,Existing Customer,28,F,3,High School,Married,$40K - $60K,Blue,27,2,4,3,2599.3,2033,330,0.498,3904,66,0.61,0.86
376616866,Existing Customer,28,M,1,Graduate,Single,$80K - $120K,Blue,29,3,4,3,2370.5,1290,865,0.718,3781,61,0.906,0.599
403457079,Attrited Customer,28,F,4,Graduate,Married,$40K - $60K,Blue,33,4,4,1,4451.7,0,4047,0.648,2134,34,0.478,0
358342516,Existing Customer,28,F,1,High School,Married,$40K - $60K,Blue,19,1,1,2,6114.9,1600,3959,0.716,5344,82,0.864,0.288
354963729,Existing Customer,28,M,3,Graduate,Single,$40K - $60K,Blue,20,1,4,3,11534.6,1544,8942,0.716,4042,77,0.925,0.147
359931129,Existing Customer,28,F,2,Uneducated,Single,N/A,Blue,28,2,4,3,6232.6,1393,4273,0.84,5015,90,0.915,0.246
357111091,Existing Customer,28,F,3,Graduate,Single,$40K - $60K,Blue,36,1,1,1,2345.2,1084,1048,0.767,4874,78,0.66,0.508
356899479,Existing Customer,28,F,3,N/A,Single,Less than $40K,Blue,36,2,4,1,2140.6,1430,516,0.564,4643,87,0.812,0.735
354950529,Existing Customer,28,M,1,High School,Single,$40K - $60K,Blue,30,2,3,1,2455.2,1163,1069,0.557,4185,80,0.778,0.521
403317391,Existing Customer,28,F,2,College,Married,Less than $40K,Blue,33,1,4,2,3762,1405,2015,0.843,4267,75,0.596,0.411
354257191,Existing Customer,28,F,2,College,Married,N/A,Blue,29,2,1,0,4189.9,1172,2637,0.9,4314,81,0.976,0.308
357160179,Existing Customer,28,F,2,College,Single,Less than $40K,Blue,33,2,1,2,2825.9,1288,1281,1.009,4126,56,0.931,0.501
359910954,Attrited Customer,28,F,2,High School,Single,Less than $40K,Blue,16,2,1,2,2973.3,0,2703,0.882,2752,43,0.433,0
384838179,Existing Customer,28,M,2,High School,Single,$60K - $80K,Blue,32,1,1,2,1582.13,1309,129.3,0.842,5066,76,0.9,0.91
359585341,Existing Customer,28,M,1,N/A,Single,$80K - $120K,Blue,29,2,3,3,12069.2,0,10972,0.697,4401,73,0.698,0
354834766,Existing Customer,28,F,1,High School,Divorced,Less than $40K,Blue,30,2,4,2,2994.2,1303,1419,0.391,4488,88,0.833,0.479
354095079,Attrited Customer,28,F,3,High School,Single,Less than $40K,Blue,26,2,4,0,3212,2426,494,0.983,2750,41,0.367,0.831
385533654,Existing Customer,28,F,3,High School,Single,$40K - $60K,Blue,25,1,1,2,3344,1908,1132,0.758,5616,73,0.659,0.628
359246454,Existing Customer,28,F,3,College,Married,Less than $40K,Blue,36,1,3,3,3626.7,1554,1743,0.605,4636,86,0.72,0.471
354276504,Existing Customer,28,F,1,High School,Single,$40K - $60K,Blue,36,1,3,3,2362.8,1103,1045,0.602,4711,64,0.882,0.514
356151391,Existing Customer,28,F,2,Uneducated,Single,Less than $40K,Blue,25,2,4,1,2714.8,872,1596,0.991,4426,76,1.111,0.353
356286429,Existing Customer,28,M,3,High School,Single,$80K - $120K,Blue,29,2,1,3,3754.3,1801,1612,0.88,3831,45,0.667,0.528
389806966,Existing Customer,28,F,4,Uneducated,Married,Less than $40K,Blue,27,1,4,1,1909.6,1319,417,0.667,5045,86,0.755,0.76
359976691,Existing Customer,28,F,4,College,Single,Less than $40K,Blue,27,2,4,3,1582.13,0,1438.3,0.721,4564,79,0.717,0
354453916,Existing Customer,28,F,1,High School,Single,N/A,Blue,27,2,3,2,27461.5,2517,22448,0.851,7866,84,0.909,0.101
356290479,Existing Customer,28,M,1,High School,Single,$120K +,Blue,30,2,1,1,30483.2,2130,25582,0.654,7399,91,0.717,0.077
356551366,Existing Customer,28,F,3,Graduate,Single,Less than $40K,Gold,31,2,4,2,17585.7,1766,14221,0.791,8195,94,0.679,0.11
358106191,Attrited Customer,28,M,1,High School,Single,$120K +,Blue,30,5,4,3,11961.4,2415,8459,0.933,4619,59,0.372,0.222
358371241,Existing Customer,28,F,1,Graduate,Single,Less than $40K,Blue,29,2,4,3,8254.4,1134,6370,0.67,7525,100,0.449,0.151
358756966,Existing Customer,28,M,3,College,Single,$120K +,Blue,26,2,3,1,16431.8,0,14938,0.626,7385,90,0.429,0
356566629,Existing Customer,28,M,3,N/A,Single,$80K - $120K,Silver,36,2,3,3,37967.6,2008,32508,0.858,8872,86,0.593,0.058
356419816,Existing Customer,28,M,2,Uneducated,Single,$80K - $120K,Blue,22,2,1,3,37967.6,1595,32921,0.824,8871,97,0.764,0.046
395865091,Attrited Customer,28,F,2,College,NaN,Less than $40K,Blue,32,2,3,6,8123.5,1817,5568,1.029,5070,50,0.389,0.246
357499741,Existing Customer,28,M,4,Uneducated,NaN,$80K - $120K,Silver,36,2,1,2,37967.6,1132,33384,0.84,9389,106,0.797,0.033
359194366,Existing Customer,28,F,1,College,NaN,Less than $40K,Blue,32,2,4,3,2869.9,1259,1350,0.871,8677,96,0.627,0.483
389889541,Existing Customer,28,F,3,High School,Single,$40K - $60K,Gold,26,2,3,1,26379.1,0,23981,0.741,7872,103,0.635,0
359648191,Existing Customer,28,M,2,High School,Single,$60K - $80K,Gold,18,1,3,3,37967.6,1494,33022,0.588,7885,85,0.635,0.043
360691104,Existing Customer,28,F,2,High School,Married,$40K - $60K,Blue,27,2,1,2,3454,2517,623,0.801,13677,122,0.821,0.802
360310704,Existing Customer,28,F,2,Uneducated,Married,Less than $40K,Blue,36,2,4,2,8607.5,0,7825,0.724,14326,100,0.786,0
355150366,Existing Customer,28,M,3,High School,Single,$120K +,Blue,27,2,6,1,37967.6,0,34516,0.919,13781,106,0.797,0
385753629,Existing Customer,28,F,2,Graduate,Single,Less than $40K,Blue,26,1,3,1,4246,1175,2685,0.734,14474,118,0.71,0.304
359859579,Existing Customer,28,M,4,Post-Graduate,Single,$80K - $120K,Silver,36,1,4,1,37967.6,1435,33081,0.865,15584,114,0.839,0.042
356345229,Existing Customer,28,F,2,Uneducated,Married,Less than $40K,Blue,28,1,1,2,3991.9,1891,1738,0.917,15982,113,0.687,0.521
359331991,Existing Customer,28,F,1,Doctorate,Single,Less than $40K,Blue,36,2,3,2,3812.6,2517,949,0.699,13140,94,0.709,0.726
356843004,Existing Customer,28,M,2,Graduate,Single,$60K - $80K,Blue,25,1,1,1,12621.4,0,11474,0.628,13041,98,0.661,0
386320404,Existing Customer,28,F,1,College,Single,Less than $40K,Blue,28,2,3,2,5085.3,1366,3257,0.776,14730,118,0.735,0.295
358327929,Existing Customer,28,M,2,High School,Single,$80K - $120K,Blue,31,1,4,2,37967.6,0,34516,0.768,14036,99,0.768,0
395065516,Existing Customer,28,F,1,High School,Married,Less than $40K,Blue,31,2,9,3,3757.6,2517,899,0.925,14230,105,0.78,0.737
359021191,Existing Customer,28,M,1,Uneducated,NaN,$40K - $60K,Blue,18,3,4,3,3875.3,1379,2144,0.71,15108,118,0.71,0.391
358075179,Existing Customer,28,M,3,Graduate,Married,Less than $40K,Silver,27,3,3,3,11377.3,2070,8273,0.747,14805,115,0.769,0.2
389518704,Existing Customer,28,M,1,High School,Single,$40K - $60K,Blue,19,2,4,3,3939.1,694,2887,0.673,14637,109,0.787,0.194
358645666,Existing Customer,28,M,3,Uneducated,Married,$80K - $120K,Blue,29,2,3,2,18394.2,0,16722,0.719,15110,113,0.823,0
355153179,Attrited Customer,28,M,1,N/A,Married,$40K - $60K,Blue,18,1,1,2,10630.4,1983,7681,0.873,7995,56,0.806,0.205
360081729,Existing Customer,28,M,1,Uneducated,NaN,$120K +,Blue,21,4,3,3,30847.3,1786,26257,0.802,14521,109,0.847,0.064
355699216,Existing Customer,28,M,0,High School,Married,$60K - $80K,Blue,31,4,4,3,18221.5,1200,15365,0.68,16736,99,0.8,0.072
355461766,Existing Customer,28,M,4,N/A,Single,$120K +,Blue,31,3,3,3,37967.6,0,34516,0.604,15611,127,0.693,0
354796404,Existing Customer,28,F,2,Graduate,Single,Less than $40K,Blue,28,5,4,4,3642.1,1556,1755,0.652,14470,103,0.746,0.47
358495441,Existing Customer,28,M,5,N/A,Married,$80K - $120K,Blue,26,5,1,2,17636.3,766,15267,0.682,15260,115,0.855,0.048
358309779,Existing Customer,28,F,0,High School,Single,Less than $40K,Silver,36,4,4,2,15121.7,1941,11806,0.748,16401,119,0.608,0.141
356313541,Attrited Customer,28,M,4,Uneducated,Married,$80K - $120K,Blue,25,5,3,4,6344.8,0,5768,0.924,9867,78,0.902,0
384793629,Existing Customer,28,M,3,College,Single,$60K - $80K,Silver,32,4,3,2,33090.2,1671,28411,0.707,15240,126,0.8,0.056
355061229,Existing Customer,28,M,2,High School,Single,$60K - $80K,Silver,36,5,4,2,34700.6,2057,29489,0.625,15311,108,0.714,0.065
358658004,Existing Customer,28,M,2,N/A,Married,$120K +,Blue,36,6,3,3,4160.2,0,3782,0.717,14977,117,0.721,0
408258841,Existing Customer,28,F,2,Doctorate,Married,Less than $40K,Blue,33,4,4,3,8283,1336,6194,0.749,14719,115,0.855,0.177
354932941,Attrited Customer,28,M,2,High School,Divorced,$60K - $80K,Silver,25,1,3,3,29473.4,821,25973,0.848,8788,58,0.933,0.031
359787016,Existing Customer,28,M,1,High School,Single,$60K - $80K,Blue,28,2,3,2,24096.6,0,21906,0.696,15349,119,0.7,0
356105229,Existing Customer,29,M,1,Uneducated,Single,$40K - $60K,Blue,36,2,4,2,6202.9,1558,4081,0.614,16628,109,0.946,0.276
355740766,Existing Customer,29,M,1,High School,Divorced,$60K - $80K,Blue,33,5,4,3,6518.6,1251,4675,0.944,1316,28,1.154,0.211
357837241,Existing Customer,29,F,2,Post-Graduate,Single,,Blue,27,4,3,2,6825.5,2517,3688,0.939,1204,19,0.727,0.406
355370604,Existing Customer,29,M,2,High School,Single,$80K - $120K,Blue,36,4,3,2,5795.9,1475,3794,1.148,2094,25,0.667,0.28
356253354,Existing Customer,29,F,3,College,Single,Less than $40K,Blue,25,6,1,2,4312,2008,1912,0.944,3178,53,0.656,0.512
357602679,Existing Customer,29,M,1,Graduate,Married,$60K - $80K,Blue,31,4,1,1,2789.6,913,1623,1.059,1750,35,1.333,0.36
354773829,Attrited Customer,29,M,2,Uneducated,Single,$60K - $80K,Blue,36,5,4,3,15357.1,1299,12662,0.842,783,20,0.667,0.093
